crtr_ymd,stn_id,stn_nm,day_avg_tp,day_hghst_tp,day_lowst_tp
20210513,188,성산,19.5,22.3,17.3
20210514,188,성산,19.7,21.6,18.1
20210515,188,성산,22.5,27.6,19.4
20210516,188,성산,21.0,22.2,19.9
20210517,188,성산,18.3,21.7,15.0
20210518,188,성산,17.6,22.3,14.0
20210519,188,성산,19.3,26.0,14.9
20210520,188,성산,18.2,21.5,16.0
20210521,188,성산,18.2,22.7,13.9
20210522,188,성산,18.9,25.3,13.9
20210523,188,성산,19.4,23.1,13.1
20210524,188,성산,19.9,25.2,15.2
20210525,188,성산,19.8,27.6,14.8
20210526,188,성산,17.8,21.2,13.9
20210527,188,성산,19.1,25.4,15.0
20210528,188,성산,19.5,25.2,13.2
20210529,188,성산,19.2,24.3,15.0
20210530,188,성산,18.8,23.6,12.1
20210531,188,성산,19.5,23.7,13.2
20210601,188,성산,20.8,24.1,17.1
20210602,188,성산,21.7,24.1,19.9
20210603,188,성산,21.0,24.6,18.6
20210604,188,성산,19.9,25.3,17.2
20210605,188,성산,20.9,26.1,16.9
20210606,188,성산,20.5,24.6,18.0
20210607,188,성산,21.4,25.1,17.7
20210608,188,성산,22.2,25.3,19.5
20210609,188,성산,22.5,24.8,20.3
20210610,188,성산,22.4,24.9,20.0
20210611,188,성산,21.6,24.0,19.5
20210612,188,성산,22.9,27.9,20.8
20210613,188,성산,21.4,24.5,18.7
20210614,188,성산,21.7,24.5,18.7
20210615,188,성산,22.1,22.7,21.1
20210616,188,성산,21.1,22.2,20.2
20210617,188,성산,21.2,21.9,20.5
20210618,188,성산,21.8,23.8,21.0
20210619,188,성산,22.9,28.6,19.3
20210620,188,성산,22.8,27.6,16.8
20210621,188,성산,23.5,31.3,16.3
20210622,188,성산,22.8,25.5,19.9
20210623,188,성산,22.4,25.9,19.6
20210624,188,성산,22.8,26.0,19.0
20210625,188,성산,23.4,26.4,20.1
20210626,188,성산,23.8,26.5,21.3
20210627,188,성산,24.6,27.4,23.4
20210628,188,성산,24.1,26.8,21.8
20210629,188,성산,23.9,27.4,21.2
20210630,188,성산,23.7,27.0,21.0
20210701,188,성산,24.2,27.0,22.0
20210702,188,성산,23.9,24.9,22.3
20210703,188,성산,25.2,26.4,23.2
20210704,188,성산,23.7,26.2,22.1
20210705,188,성산,25.7,28.0,23.4
20210706,188,성산,26.5,28.1,25.4
20210707,188,성산,26.3,27.6,25.4
20210708,188,성산,25.9,29.1,24.6
20210709,188,성산,25.8,30.5,24.5
20210710,188,성산,26.4,30.2,23.4
20210711,188,성산,27.3,30.9,24.6
20210712,188,성산,27.4,31.1,25.5
20210713,188,성산,27.3,30.1,25.8
20210714,188,성산,27.1,29.1,25.6
20210715,188,성산,27.4,30.7,23.7
20210716,188,성산,27.7,30.4,25.2
20210717,188,성산,26.6,29.8,23.5
20210718,188,성산,25.7,29.6,21.8
20210719,188,성산,27.8,30.6,23.6
20210720,188,성산,27.2,30.3,25.0
20210721,188,성산,27.4,29.6,25.1
20210722,188,성산,27.8,30.8,26.6
20210723,188,성산,27.7,29.0,26.7
20210724,188,성산,27.9,30.6,27.0
20210725,188,성산,27.6,28.3,27.1
20210726,188,성산,27.4,28.4,25.0
20210727,188,성산,27.7,30.5,25.2
20210728,188,성산,27.6,30.5,24.3
20210729,188,성산,26.9,30.3,23.3
20210730,188,성산,26.9,29.8,23.3
20210731,188,성산,27.8,30.5,26.4
20210801,188,성산,28.4,31.3,26.5
20210802,188,성산,28.0,31.2,25.5
20210803,188,성산,28.1,30.7,26.6
20210804,188,성산,28.7,31.3,25.5
20210805,188,성산,28.2,31.5,24.9
20210806,188,성산,28.3,32.2,24.9
20210807,188,성산,28.8,32.1,25.9
20210808,188,성산,26.4,28.0,25.1
20210809,188,성산,27.8,32.1,24.6
20210810,188,성산,27.4,30.9,24.4
20210811,188,성산,25.4,29.9,23.2
20210812,188,성산,25.1,26.9,23.3
20210813,188,성산,24.1,25.2,22.8
20210814,188,성산,23.0,24.8,22.0
20210815,188,성산,24.7,26.1,22.8
20210816,188,성산,25.1,26.8,23.7
20210817,188,성산,25.3,27.8,23.3
20210818,188,성산,24.7,28.0,22.0
20210819,188,성산,24.9,28.7,21.3
20210820,188,성산,26.5,29.4,22.1
20210821,188,성산,25.3,27.5,22.5
20210822,188,성산,25.0,26.1,23.3
20210823,188,성산,26.7,29.7,25.7
20210824,188,성산,27.1,28.3,26.2
20210825,188,성산,26.8,28.6,25.5
20210826,188,성산,26.2,29.3,23.3
20210827,188,성산,27.8,30.9,25.4
20210828,188,성산,27.5,31.3,25.2
20210829,188,성산,27.4,31.7,23.8
20210830,188,성산,27.3,31.5,24.3
20210831,188,성산,26.6,30.3,22.6
20210901,188,성산,27.5,31.3,24.8
20210902,188,성산,24.4,27.4,21.9
20210903,188,성산,23.9,24.7,22.9
20210904,188,성산,25.6,28.0,23.9
20210905,188,성산,25.1,26.3,23.3
20210906,188,성산,25.6,27.5,23.9
20210907,188,성산,25.9,29.9,22.7
20210908,188,성산,23.7,27.0,20.8
20210909,188,성산,24.2,28.0,20.1
20210910,188,성산,23.2,24.9,22.2
20210911,188,성산,24.6,28.0,22.2
20210912,188,성산,25.7,27.9,22.6
20210913,188,성산,24.6,26.6,23.0
20210914,188,성산,25.2,26.1,23.8
20210915,188,성산,24.3,24.8,23.1
20210916,188,성산,24.1,25.7,22.6
20210917,188,성산,24.1,27.1,22.5
20210918,188,성산,23.5,27.2,20.7
20210919,188,성산,24.4,26.5,21.7
20210920,188,성산,26.1,28.6,23.7
20210921,188,성산,23.5,26.7,19.4
20210922,188,성산,24.5,29.7,18.8
20210923,188,성산,22.9,27.7,17.8
20210924,188,성산,23.0,27.3,17.4
20210925,188,성산,24.6,27.1,22.8
20210926,188,성산,24.3,26.7,23.3
20210927,188,성산,23.8,25.7,22.2
20210928,188,성산,24.6,26.9,23.6
20210929,188,성산,25.7,29.2,22.8
20210930,188,성산,23.1,24.8,21.6
20211001,188,성산,22.7,27.1,18.5
20211002,188,성산,22.9,28.5,18.7
20211003,188,성산,24.5,28.7,17.5
20211004,188,성산,26.2,29.4,22.9
20211005,188,성산,24.5,29.6,20.3
20211006,188,성산,24.4,27.8,20.7
20211007,188,성산,24.0,28.4,19.1
20211008,188,성산,25.3,28.9,20.7
20211009,188,성산,25.1,28.2,22.2
20211010,188,성산,25.1,28.8,21.5
20211011,188,성산,22.5,26.2,20.8
20211012,188,성산,23.6,24.4,22.9
20211013,188,성산,23.4,24.1,22.7
20211014,188,성산,23.8,27.2,20.6
20211015,188,성산,22.5,27.0,19.0
20211016,188,성산,16.0,21.0,12.6
20211017,188,성산,11.5,14.8,8.9
20211018,188,성산,13.1,17.8,8.3
20211019,188,성산,15.3,19.1,11.4
20211020,188,성산,12.7,14.7,11.0
20211021,188,성산,14.1,17.0,11.7
20211022,188,성산,14.6,17.8,10.6
20211023,188,성산,15.0,19.3,11.1
20211024,188,성산,17.4,21.5,13.0
20211025,188,성산,16.0,20.0,12.8
20211026,188,성산,15.7,20.2,11.8
20211027,188,성산,16.2,20.9,11.7
20211028,188,성산,16.4,20.7,12.2
20211029,188,성산,19.0,21.4,15.9
20211030,188,성산,17.5,21.0,13.6
20211031,188,성산,16.4,21.2,13.3
20211101,188,성산,16.3,21.0,12.4
20211102,188,성산,14.1,18.0,11.1
20211103,188,성산,14.0,17.4,9.0
20211104,188,성산,15.4,20.5,10.1
20211105,188,성산,17.8,21.0,12.3
20211106,188,성산,19.6,21.0,18.5
20211107,188,성산,19.7,22.3,16.5
20211108,188,성산,14.0,21.9,10.4
20211109,188,성산,10.7,14.0,7.4
20211110,188,성산,9.7,13.6,7.2
20211111,188,성산,11.3,16.1,7.7
20211112,188,성산,10.4,14.1,7.2
20211113,188,성산,11.7,16.6,7.6
20211114,188,성산,13.3,19.3,6.7
20211115,188,성산,12.4,18.0,8.1
20211116,188,성산,12.8,16.3,8.5
20211117,188,성산,12.6,16.6,7.2
20211118,188,성산,12.2,17.7,6.7
20211119,188,성산,12.7,19.4,6.0
20211120,188,성산,14.3,18.9,11.2
20211121,188,성산,15.8,20.0,11.4
20211122,188,성산,9.9,16.1,5.9
20211123,188,성산,8.6,11.3,5.1
20211124,188,성산,9.5,14.3,6.1
20211125,188,성산,11.6,17.7,5.1
20211126,188,성산,10.3,14.2,7.0
20211127,188,성산,8.6,13.0,5.5
20211128,188,성산,12.6,17.4,6.1
20211129,188,성산,12.7,18.3,7.7
20211130,188,성산,12.6,18.3,5.7
20211201,188,성산,6.8,8.5,5.6
20211202,188,성산,7.3,10.8,5.0
20211203,188,성산,9.8,14.3,6.2
20211204,188,성산,8.3,12.9,5.8
20211205,188,성산,8.1,12.3,3.8
20211206,188,성산,10.7,16.3,7.2
20211207,188,성산,10.7,14.2,7.3
20211208,188,성산,11.4,15.5,7.9
20211209,188,성산,13.8,17.0,9.5
20211210,188,성산,12.2,16.8,8.6
20211211,188,성산,11.2,13.7,9.4
20211212,188,성산,9.5,13.1,5.2
20211213,188,성산,5.7,7.8,4.2
20211214,188,성산,6.7,11.5,3.2
20211215,188,성산,10.3,18.5,2.1
20211216,188,성산,10.0,11.6,8.6
20211217,188,성산,4.5,10.4,0.8
20211218,188,성산,2.8,5.6,-0.2
20211219,188,성산,6.2,10.3,2.1
20211220,188,성산,9.4,14.7,1.4
20211221,188,성산,11.3,17.7,4.7
20211222,188,성산,10.1,15.2,6.1
20211223,188,성산,8.8,14.8,4.1
20211224,188,성산,9.0,13.7,5.0
20211225,188,성산,1.5,5.0,0.1
20211226,188,성산,-0.4,0.7,-1.1
20211227,188,성산,2.3,5.0,-1.9
20211228,188,성산,6.2,11.6,3.3
20211229,188,성산,8.6,11.8,5.5
20211230,188,성산,6.3,8.0,4.9
20211231,188,성산,3.9,6.6,1.7
20220101,188,성산,3.9,8.5,0.0
20220102,188,성산,6.3,11.8,-0.5
20220103,188,성산,5.8,9.7,2.7
20220104,188,성산,5.8,9.5,3.1
20220105,188,성산,5.5,6.4,3.7
20220106,188,성산,6.0,8.7,3.6
20220107,188,성산,5.9,11.1,2.2
20220108,188,성산,6.0,9.6,3.7
20220109,188,성산,6.3,9.6,1.1
20220110,188,성산,6.9,11.2,3.6
20220111,188,성산,2.6,6.5,0.6
20220112,188,성산,2.8,5.5,0.9
20220113,188,성산,2.8,5.1,0.4
20220114,188,성산,3.6,5.9,2.3
20220115,188,성산,6.0,10.9,3.5
20220116,188,성산,6.3,10.3,2.9
20220117,188,성산,4.7,7.1,2.6
20220118,188,성산,2.9,6.4,0.1
20220119,188,성산,4.4,9.3,0.9
20220120,188,성산,2.0,4.6,0.1
20220121,188,성산,7.0,10.5,0.1
20220122,188,성산,10.7,13.2,9.2
20220123,188,성산,10.3,11.8,9.4
20220124,188,성산,10.4,11.9,9.3
20220125,188,성산,8.8,10.7,7.5
20220126,188,성산,6.7,8.9,5.0
20220127,188,성산,5.4,7.0,3.9
20220128,188,성산,4.4,6.8,3.5
20220129,188,성산,3.8,5.7,3.1
20220130,188,성산,3.9,6.4,2.0
20220131,188,성산,3.9,7.8,-0.6
20220201,188,성산,5.2,8.3,0.7
20220202,188,성산,4.1,7.1,2.1
20220203,188,성산,3.9,6.8,1.9
20220204,188,성산,3.6,7.9,0.4
20220205,188,성산,1.2,3.2,-0.2
20220206,188,성산,3.0,6.4,0.1
20220207,188,성산,3.3,5.3,-0.8
20220208,188,성산,4.4,7.6,1.4
20220209,188,성산,5.9,10.2,1.0
20220210,188,성산,5.4,8.5,3.6
20220211,188,성산,6.7,10.9,2.3
20220212,188,성산,9.7,12.2,6.1
20220213,188,성산,10.3,11.7,8.1
20220214,188,성산,9.2,12.3,5.5
20220215,188,성산,3.4,7.1,0.9
20220216,188,성산,1.2,4.0,-0.1
20220217,188,성산,0.1,2.0,-1.2
20220218,188,성산,6.7,9.8,-0.2
20220219,188,성산,4.8,7.0,1.9
20220220,188,성산,0.8,2.7,-1.5
20220221,188,성산,2.9,7.5,-2.6
20220222,188,성산,3.2,5.7,-1.0
20220223,188,성산,1.2,3.1,-0.6
20220224,188,성산,2.7,6.5,-1.0
20220225,188,성산,4.9,11.6,-1.5
20220226,188,성산,8.0,13.8,0.3
20220227,188,성산,7.2,12.8,3.1
20220228,188,성산,9.1,13.9,0.7
20220301,188,성산,11.1,15.3,6.1
20220302,188,성산,5.5,9.2,1.6
20220303,188,성산,8.8,14.9,1.1
20220304,188,성산,11.1,16.3,4.1
20220305,188,성산,8.3,11.8,4.7
20220306,188,성산,5.3,8.7,2.8
20220307,188,성산,7.2,11.6,3.4
20220308,188,성산,8.5,16.0,0.3
20220309,188,성산,10.8,17.7,3.5
20220310,188,성산,12.2,18.2,4.6
20220311,188,성산,16.0,20.6,11.8
20220312,188,성산,16.8,22.0,9.5
20220313,188,성산,16.1,17.5,14.0
20220314,188,성산,14.3,17.7,11.0
20220315,188,성산,11.7,19.1,6.7
20220316,188,성산,13.4,18.9,6.6
20220317,188,성산,13.1,16.3,11.1
20220318,188,성산,10.6,11.9,8.9
20220319,188,성산,7.2,9.6,5.3
20220320,188,성산,7.7,10.3,5.2
20220321,188,성산,8.9,12.3,5.3
20220322,188,성산,8.8,11.8,6.1
20220323,188,성산,8.7,12.8,5.1
20220324,188,성산,10.8,15.2,5.5
20220325,188,성산,16.3,17.9,9.8
20220326,188,성산,12.6,17.6,9.2
20220327,188,성산,12.6,18.7,7.5
20220328,188,성산,10.7,13.7,6.4
20220329,188,성산,12.3,16.3,8.0
20220330,188,성산,16.4,19.8,10.0
20220331,188,성산,11.8,15.9,8.7
20220401,188,성산,11.1,14.2,8.0
20220402,188,성산,9.9,14.8,6.7
20220403,188,성산,10.4,15.8,5.9
20220404,188,성산,11.8,17.7,6.3
20220405,188,성산,11.7,17.5,3.9
20220406,188,성산,12.7,18.0,6.2
20220407,188,성산,14.0,19.1,7.3
20220408,188,성산,14.4,20.1,7.5
20220409,188,성산,16.8,22.0,11.3
20220410,188,성산,18.2,23.4,12.9
20220411,188,성산,19.5,21.9,17.3
20220412,188,성산,18.9,22.7,16.3
20220413,188,성산,17.9,22.0,14.3
20220414,188,성산,14.1,14.6,12.9
20220415,188,성산,13.3,16.5,10.5
20220416,188,성산,12.8,16.6,9.5
20220417,188,성산,15.0,20.5,10.3
20220418,188,성산,16.0,20.4,12.7
20220419,188,성산,17.1,22.7,10.5
20220420,188,성산,15.5,20.8,7.9
20220421,188,성산,13.0,15.6,10.5
20220422,188,성산,17.2,22.2,10.1
20220423,188,성산,17.2,19.0,15.5
20220424,188,성산,17.6,21.8,14.8
20220425,188,성산,18.8,22.5,13.6
20220426,188,성산,18.6,21.1,15.5
20220427,188,성산,17.6,22.5,14.3
20220428,188,성산,17.0,19.8,13.5
20220429,188,성산,13.5,17.4,10.9
20220430,188,성산,14.8,17.9,12.5
20220501,188,성산,14.0,17.7,11.0
20220502,188,성산,16.3,22.4,10.4
20220503,188,성산,14.4,18.8,8.7
20220504,188,성산,16.2,20.8,12.1
20220505,188,성산,17.2,22.2,10.1
20220506,188,성산,19.3,23.0,15.1
20220507,188,성산,19.8,25.2,15.6
20220508,188,성산,17.6,19.7,14.3
20220509,188,성산,17.2,19.5,15.1
20220510,188,성산,17.7,19.8,15.9
20220511,188,성산,18.0,18.8,17.4
20220512,188,성산,18.5,20.5,16.9
20220513,188,성산,17.3,19.5,15.3
20220514,188,성산,16.5,21.6,14.0
20220515,188,성산,15.5,19.0,13.5
20220516,188,성산,17.0,22.5,12.7
20220517,188,성산,17.7,23.6,9.6
20220518,188,성산,18.5,24.3,11.0
20220519,188,성산,18.4,22.4,13.5
20220520,188,성산,19.7,24.1,15.4
20220521,188,성산,20.6,26.0,14.2
20220522,188,성산,21.0,25.7,14.6
20220523,188,성산,20.4,25.8,15.3
20220524,188,성산,21.9,27.8,16.5
20220525,188,성산,21.1,27.8,16.6
20220526,188,성산,19.6,25.6,14.8
20220527,188,성산,20.7,29.9,11.1
20220528,188,성산,20.7,28.6,14.1
20220529,188,성산,19.7,23.2,16.3
20220530,188,성산,20.2,22.6,18.4
20220531,188,성산,20.9,27.2,15.6
20220601,188,성산,19.3,24.1,13.5
20220602,188,성산,19.8,25.2,14.6
20220603,188,성산,20.2,23.8,15.2
20220604,188,성산,21.4,24.0,19.0
20220605,188,성산,18.8,20.9,16.7
20220606,188,성산,20.2,24.1,16.5
20220607,188,성산,19.9,22.4,16.6
20220608,188,성산,20.0,22.6,18.1
20220609,188,성산,20.4,23.1,18.3
20220610,188,성산,20.5,22.9,17.3
20220611,188,성산,20.1,23.0,17.6
20220612,188,성산,21.0,23.0,18.8
20220613,188,성산,20.1,21.2,19.6
20220614,188,성산,19.1,19.7,18.8
20220615,188,성산,22.0,26.1,18.6
20220616,188,성산,21.7,24.8,19.1
20220617,188,성산,22.0,25.2,20.5
20220618,188,성산,23.1,27.4,20.1
20220619,188,성산,23.7,26.3,21.4
20220620,188,성산,23.1,24.9,21.4
20220621,188,성산,23.9,27.3,21.5
20220622,188,성산,23.7,26.7,20.7
20220623,188,성산,24.2,25.8,22.8
20220624,188,성산,24.2,27.8,22.2
20220625,188,성산,24.6,28.8,21.9
20220626,188,성산,24.5,26.6,23.4
20220627,188,성산,24.4,27.5,22.9
20220628,188,성산,24.6,26.2,23.6
20220629,188,성산,25.2,26.9,23.6
20220630,188,성산,25.8,28.5,23.9
20220701,188,성산,25.9,29.0,24.1
20220702,188,성산,26.2,29.0,22.7
20220703,188,성산,26.1,30.1,24.1
20220704,188,성산,26.5,28.8,25.3
20220705,188,성산,27.1,30.1,24.8
20220706,188,성산,27.7,29.9,26.2
20220707,188,성산,27.7,30.1,25.8
20220708,188,성산,27.4,31.3,25.2
20220709,188,성산,27.1,30.9,23.5
20220710,188,성산,27.2,30.7,22.6
20220711,188,성산,25.9,28.7,23.8
20220712,188,성산,27.0,30.3,24.2
20220713,188,성산,27.6,30.3,26.2
20220714,188,성산,28.0,31.9,24.7
20220715,188,성산,25.9,27.9,24.4
20220716,188,성산,26.6,30.3,23.0
20220717,188,성산,26.4,30.2,23.7
20220718,188,성산,27.5,28.9,24.8
20220719,188,성산,26.8,30.6,23.3
20220720,188,성산,26.2,29.4,22.3
20220721,188,성산,27.3,33.1,23.4
20220722,188,성산,26.0,30.2,22.6
20220723,188,성산,26.5,30.2,22.2
20220724,188,성산,26.8,30.4,23.7
20220725,188,성산,25.8,29.5,22.6
20220726,188,성산,25.8,29.3,21.1
20220727,188,성산,26.6,29.0,23.6
20220728,188,성산,28.4,31.3,26.1
20220729,188,성산,28.0,30.9,26.4
20220730,188,성산,27.2,28.3,25.8
20220731,188,성산,26.9,27.5,26.1
20220801,188,성산,27.3,30.0,25.8
20220802,188,성산,28.0,30.6,26.1
20220803,188,성산,28.6,31.3,26.8
20220804,188,성산,28.2,32.7,25.9
20220805,188,성산,28.9,32.6,26.6
20220806,188,성산,29.2,33.5,25.0
20220807,188,성산,29.9,33.3,27.1
20220808,188,성산,29.7,32.7,27.6
20220809,188,성산,29.5,33.0,26.6
20220810,188,성산,29.3,32.8,27.2
20220811,188,성산,29.4,31.3,27.8
20220812,188,성산,29.0,32.2,27.0
20220813,188,성산,29.5,33.4,25.4
20220814,188,성산,29.9,33.4,28.1
20220815,188,성산,30.3,33.5,28.4
20220816,188,성산,29.6,32.1,27.9
20220817,188,성산,25.4,28.4,24.3
20220818,188,성산,26.2,29.8,23.1
20220819,188,성산,29.0,32.8,24.2
20220820,188,성산,28.4,30.4,26.3
20220821,188,성산,26.6,29.7,23.8
20220822,188,성산,27.4,30.1,24.0
20220823,188,성산,28.7,32.7,23.6
20220824,188,성산,26.2,29.8,22.1
20220825,188,성산,25.3,30.1,21.4
20220826,188,성산,24.5,27.9,21.8
20220827,188,성산,24.0,29.1,20.0
20220828,188,성산,24.5,28.5,19.5
20220829,188,성산,25.8,28.5,21.6
20220830,188,성산,28.0,32.7,24.2
20220831,188,성산,24.8,27.8,23.0
20220901,188,성산,24.2,26.2,22.5
20220902,188,성산,23.5,25.5,21.3
20220903,188,성산,26.3,27.5,25.0
20220904,188,성산,26.0,29.5,23.0
20220905,188,성산,26.3,27.5,24.8
20220906,188,성산,22.8,26.5,20.1
20220907,188,성산,23.8,28.6,18.3
20220908,188,성산,23.2,26.7,20.5
20220909,188,성산,23.7,25.8,20.3
20220910,188,성산,24.5,26.5,23.5
20220911,188,성산,24.6,26.9,23.2
20220912,188,성산,24.5,25.3,23.4
20220913,188,성산,24.7,25.2,24.3
20220914,188,성산,25.4,26.4,25.0
20220915,188,성산,26.1,27.4,25.4
20220916,188,성산,26.6,29.1,24.7
20220917,188,성산,25.5,27.7,24.4
20220918,188,성산,27.5,30.7,25.2
20220919,188,성산,24.8,27.7,21.0
20220920,188,성산,22.1,24.7,20.6
20220921,188,성산,21.9,24.0,20.8
20220922,188,성산,21.8,24.9,20.1
20220923,188,성산,21.5,25.7,18.0
20220924,188,성산,19.8,22.8,17.3
20220925,188,성산,21.5,25.6,18.6
20220926,188,성산,22.1,25.9,18.6
20220927,188,성산,21.9,26.2,18.9
20220928,188,성산,22.6,25.0,19.8
20220929,188,성산,21.8,26.6,17.3
20220930,188,성산,21.3,26.6,16.1
20221001,188,성산,21.4,26.6,15.7
20221002,188,성산,23.4,27.2,17.2
20221003,188,성산,25.7,29.1,23.7
20221004,188,성산,21.9,26.4,17.5
20221005,188,성산,18.2,21.2,15.8
20221006,188,성산,17.0,20.3,15.2
20221007,188,성산,16.7,19.7,13.9
20221008,188,성산,18.6,20.4,15.0
20221009,188,성산,19.0,21.4,15.6
20221010,188,성산,15.1,17.8,12.9
20221011,188,성산,15.3,18.4,11.6
20221012,188,성산,17.9,20.5,11.7
20221013,188,성산,20.3,22.0,18.5
20221014,188,성산,19.2,22.1,17.0
20221015,188,성산,19.7,22.4,17.1
20221016,188,성산,19.9,22.5,17.5
20221017,188,성산,15.6,18.2,12.6
20221018,188,성산,13.3,16.3,11.4
20221019,188,성산,13.7,17.1,11.3
20221020,188,성산,16.0,20.3,11.7
20221021,188,성산,18.7,23.2,13.5
20221022,188,성산,19.7,23.9,16.6
20221023,188,성산,16.3,19.6,13.2
20221024,188,성산,13.7,16.9,10.9
20221025,188,성산,14.1,17.3,9.1
20221026,188,성산,17.8,21.2,15.0
20221027,188,성산,16.0,20.2,12.8
20221028,188,성산,16.3,20.7,12.0
20221029,188,성산,19.1,21.8,15.6
20221030,188,성산,18.4,20.2,16.5
20221031,188,성산,17.3,19.4,14.9
20221101,188,성산,16.4,20.3,14.0
20221102,188,성산,15.3,19.9,11.9
20221103,188,성산,15.6,21.4,10.0
20221104,188,성산,11.5,14.1,9.7
20221105,188,성산,11.2,14.3,9.0
20221106,188,성산,11.2,15.8,7.1
20221107,188,성산,12.4,17.6,7.7
20221108,188,성산,13.8,20.5,8.3
20221109,188,성산,15.8,22.0,9.9
20221110,188,성산,18.1,21.9,13.2
20221111,188,성산,21.0,23.1,17.9
20221112,188,성산,21.2,23.0,19.7
20221113,188,성산,14.5,21.2,11.5
20221114,188,성산,12.8,16.0,10.5
20221115,188,성산,11.1,15.2,7.4
20221116,188,성산,12.4,19.1,4.5
20221117,188,성산,14.8,17.7,10.9
20221118,188,성산,17.5,19.6,14.5
20221119,188,성산,18.7,20.7,16.9
20221120,188,성산,16.5,18.5,14.9
20221121,188,성산,15.8,19.9,12.6
20221122,188,성산,16.0,19.0,12.8
20221123,188,성산,14.1,16.8,11.6
20221124,188,성산,12.6,17.8,8.2
20221125,188,성산,14.4,21.4,7.7
20221126,188,성산,14.1,18.1,9.8
20221127,188,성산,15.3,19.2,7.8
20221128,188,성산,20.8,22.6,17.3
20221129,188,성산,13.7,20.9,7.9
20221130,188,성산,4.6,7.9,3.2
20221201,188,성산,4.0,6.3,2.2
20221202,188,성산,5.2,9.0,2.0
20221203,188,성산,10.2,11.9,5.0
20221204,188,성산,7.7,10.3,6.1
20221205,188,성산,4.8,6.4,3.0
20221206,188,성산,5.9,11.2,0.9
20221207,188,성산,8.1,13.1,1.7
20221208,188,성산,8.0,12.1,1.6
20221209,188,성산,10.0,14.4,6.2
20221210,188,성산,10.5,14.3,7.7
20221211,188,성산,8.1,10.4,5.0
20221212,188,성산,8.2,10.4,5.4
20221213,188,성산,9.0,11.8,6.6
20221214,188,성산,3.0,7.0,1.1
20221215,188,성산,4.9,11.2,-0.1
20221216,188,성산,5.1,7.9,3.3
20221217,188,성산,2.2,5.0,-0.8
20221218,188,성산,0.9,3.2,-2.1
20221219,188,성산,3.5,7.3,-0.4
20221220,188,성산,8.5,12.7,2.4
20221221,188,성산,8.6,11.8,6.1
20221222,188,성산,0.9,6.5,-1.8
20221223,188,성산,-0.3,1.6,-1.9
20221224,188,성산,2.1,3.3,0.2
20221225,188,성산,4.5,8.0,2.1
20221226,188,성산,5.0,8.4,2.4
20221227,188,성산,5.4,8.2,3.6
20221228,188,성산,5.5,8.5,3.7
20221229,188,성산,4.4,7.2,2.1
20221230,188,성산,5.7,8.6,2.0
20221231,188,성산,4.0,8.8,-1.0
20230101,188,성산,5.9,11.0,-0.5
20230102,188,성산,4.2,7.1,2.2
20230103,188,성산,4.9,7.9,2.5
20230104,188,성산,4.6,8.4,0.9
20230105,188,성산,6.6,12.6,1.7
20230106,188,성산,8.2,12.3,3.8
20230107,188,성산,6.7,10.1,0.8
20230108,188,성산,7.6,14.4,-0.5
20230109,188,성산,10.0,18.5,4.7
20230110,188,성산,8.9,14.4,3.5
20230111,188,성산,9.1,15.8,4.9
20230112,188,성산,13.5,16.6,6.5
20230113,188,성산,16.7,18.3,14.5
20230114,188,성산,11.4,14.5,9.2
20230115,188,성산,5.2,9.2,3.1
20230116,188,성산,2.6,4.4,0.8
20230117,188,성산,3.3,5.9,0.9
20230118,188,성산,4.5,7.8,3.0
20230119,188,성산,5.6,9.2,2.7
20230120,188,성산,4.3,8.8,0.3
20230121,188,성산,1.9,5.7,0.0
20230122,188,성산,7.1,10.0,-0.2
20230123,188,성산,7.2,10.6,4.2
20230124,188,성산,-2.8,4.2,-5.4
20230125,188,성산,-1.9,1.6,-4.6
20230126,188,성산,5.0,10.9,-0.6
20230127,188,성산,1.3,4.9,-1.2
20230128,188,성산,1.4,3.4,-1.0
20230129,188,성산,4.8,8.4,2.0
20230130,188,성산,4.7,8.1,0.4
20230131,188,성산,7.1,13.7,-1.1
20230201,188,성산,8.5,14.1,3.5
20230202,188,성산,4.1,7.3,1.2
20230203,188,성산,4.1,7.1,2.9
20230204,188,성산,4.2,7.6,1.4
20230205,188,성산,4.8,10.5,-2.0
20230206,188,성산,8.2,11.5,3.3
20230207,188,성산,9.8,14.3,5.4
20230208,188,성산,8.8,12.9,5.7
20230209,188,성산,9.8,13.0,5.5
20230210,188,성산,8.3,10.7,5.6
20230211,188,성산,9.7,12.3,4.5
20230212,188,성산,10.7,13.8,6.9
20230213,188,성산,8.6,11.3,6.3
20230214,188,성산,5.6,8.6,2.9
20230215,188,성산,5.6,8.3,3.2
20230216,188,성산,6.8,10.3,4.2
20230217,188,성산,9.2,12.4,3.8
20230218,188,성산,13.6,16.3,11.6
20230219,188,성산,7.8,13.6,3.3
20230220,188,성산,4.9,9.6,1.3
20230221,188,성산,2.5,5.6,-0.1
